number;id;exp_x;exp_y;coeff
5611;95603256e030dadf0b67296c5e7f5e82;0,1,0,1;0,0,1,1;-0.22337,0.37227,0.48815,0.15203
5612;8c595c94b95065ff3793974c2099d62f;0,1,0,1;0,0,1,1;0.22337,-0.37227,-0.48815,-0.15203
5613;a77760dd3f9717d7c53b9653f7304832;0,1,0,1;0,0,1,1;0.0091344,0.14411,0.17439,-0.065236
5614;3e293a223e3d514af293174c4b75d8f3;0,1,0,1;0,0,1,1;-0.0091344,-0.14411,-0.17439,0.065236
5615;66f2e42af20da2048ad86c686f485f72;0,1,0,1;0,0,1,1;0.24248,0.2974,0.12021,0.039565
5616;a8d73e15ee2e34dccf24a764e90a12ea;0,1,0,1;0,0,1,1;-0.24248,-0.2974,-0.12021,-0.039565
5617;1650303b11db512a90be69b93703028e;0,1,0,1;0,0,1,1;-0.32202,0.51637,0.31913,0.22802
5618;9dba9505b44ce5d585e7501ceb047f93;0,1,0,1;0,0,1,1;0.32202,-0.51637,-0.31913,-0.22802
5619;e58eaa41dde05ad7c646e99161c005db;0,1,0,1;0,0,1,1;-0.48916,0.17625,0.27411,0.044044
5620;1f465fdf0f78be313a4c02d6fac8d706;0,1,0,1;0,0,1,1;0.48916,-0.17625,-0.27411,-0.044044
5621;f464427ae31483a9755ffc86cbcc50d0;0,1,0,1;0,0,1,1;-0.409,0.29319,0.08338,0.066272
5622;a482a215f72ac36eb91db753bd8eb6d2;0,1,0,1;0,0,1,1;0.409,-0.29319,-0.08338,-0.066272
5623;3d5a3ba400314ff331b793ec68df85a6;0,1,0,1;0,0,1,1;0.0026333,0.22509,0.60906,0.043258
5624;592e641f866c8e540c845665d83ec1fd;0,1,0,1;0,0,1,1;-0.0026333,-0.22509,-0.60906,-0.043258
5625;651351333eb11a2e7eb7ea6057cfad38;0,1,0,1;0,0,1,1;0.12616,0.32743,0.37647,-0.14873
5626;2fa78492d76f2205ca84ad155501303b;0,1,0,1;0,0,1,1;-0.12616,-0.32743,-0.37647,0.14873
5627;257dbdaf070d14048b34a43c9b6aeaa6;0,1,0,1;0,0,1,1;-0.031203,0.22551,0.16901,-0.037706
5628;6b22c836308f5a23b083d8920bcfc27f;0,1,0,1;0,0,1,1;0.031203,-0.22551,-0.16901,0.037706
5629;a3fcc3be8a5e13e592cc01042fb75c74;0,1,0,1;0,0,1,1;-0.24958,0.33316,0.23556,0.087548
5630;189fdd8fb4c8f0fdbc4414eeefae4120;0,1,0,1;0,0,1,1;0.24958,-0.33316,-0.23556,-0.087548
5631;e5c6f0d771a4c14aabe430b2a784d62a;0,1,0,1;0,0,1,1;-0.22494,0.24231,0.21538,-0.16759
5632;e49df00ad38dab38541f7b9c1c050c41;0,1,0,1;0,0,1,1;0.22494,-0.24231,-0.21538,0.16759
5633;7c384dee2e4a3d1e2771712e98c26452;0,1,0,1;0,0,1,1;0.18572,0.25326,0.50917,-0.20244
5634;c07b3035e6492f00dd8bd739670725c7;0,1,0,1;0,0,1,1;-0.18572,-0.25326,-0.50917,0.20244
5635;07269e0bc67735ba10699bf6a5f8801d;0,1,0,1;0,0,1,1;-0.060423,0.086525,0.29541,0.025177
5636;84e4688e0599d30ae565ce89627f5fa4;0,1,0,1;0,0,1,1;0.060423,-0.086525,-0.29541,-0.025177
5637;3d1464febddffd94f6fe13b6bb26926d;0,1,0,1;0,0,1,1;0.29637,0.52279,0.012372,-0.0084563
5638;92603e78f034640dddd5b4a660820c3e;0,1,0,1;0,0,1,1;-0.29637,-0.52279,-0.012372,0.0084563
5639;2bb478799f0d084f23a2bcc3670baa9c;0,1,0,1;0,0,1,1;-0.21319,0.43069,0.34877,0.31411
5640;883d6246b101f011032061b27d62024d;0,1,0,1;0,0,1,1;0.21319,-0.43069,-0.34877,-0.31411
5641;b37b9959d39354b604aa23cbcf5da54b;0,1,0,1;0,0,1,1;0.29351,0.57424,0.31929,-0.26556
5642;82e66e2d76f961d94ef518f81b0273f5;0,1,0,1;0,0,1,1;-0.29351,-0.57424,-0.31929,0.26556
5643;f3a61a54b91180f312eac836f147b88c;0,1,0,1;0,0,1,1;0.030893,0.14347,0.52141,0.099776
5644;9ea26b8a1a57a27ad2068c06077ac285;0,1,0,1;0,0,1,1;-0.030893,-0.14347,-0.52141,-0.099776
5645;a7481dc363a08c2000568c7f95dec887;0,1,0,1;0,0,1,1;0.17554,0.55449,0.16442,-0.063916
5646;c0f267127793614446fa98e1843b9515;0,1,0,1;0,0,1,1;-0.17554,-0.55449,-0.16442,0.063916
5647;1719f797f10da6f7f1947880f98a4ccf;0,1,0,1;0,0,1,1;-0.31324,0.24118,0.19906,0.17665
5648;d06039235348d987ff3759fb8b2e3e26;0,1,0,1;0,0,1,1;0.31324,-0.24118,-0.19906,-0.17665
5649;b908c1c4563c92610a4e214afe15fc3d;0,1,0,1;0,0,1,1;0.32635,0.48906,0.11175,-0.019708
5650;11e9d199236b68cc89b037ca42e3fec2;0,1,0,1;0,0,1,1;-0.32635,-0.48906,-0.11175,0.019708
5651;2bf10deb96980ada297cacbdd0947944;0,1,0,1;0,0,1,1;-0.1956,0.57103,0.059466,0.031365
5652;5a9376883fc104dcd56f0d355911d271;0,1,0,1;0,0,1,1;0.1956,-0.57103,-0.059466,-0.031365
5653;ae8199066d0ef2b61fabe3698ac598d6;0,1,0,1;0,0,1,1;-0.26164,0.31856,0.27388,-0.0022436
5654;9481ed5267765ae643fc767b97a450d6;0,1,0,1;0,0,1,1;0.26164,-0.31856,-0.27388,0.0022436
5655;b45a40197c977ddcde0c762b45912f58;0,1,0,1;0,0,1,1;-0.14242,0.5019,0.22015,0.20335
5656;a6c217b7f600c43d62c16320b743d914;0,1,0,1;0,0,1,1;0.14242,-0.5019,-0.22015,-0.20335
5657;13f7f6347a173df70feac2147adfc3c1;0,1,0,1;0,0,1,1;0.057083,0.30169,0.42491,0.14663
5658;0d0d3d866d7fe0f4fcb22facacc8b570;0,1,0,1;0,0,1,1;-0.057083,-0.30169,-0.42491,-0.14663
5659;aefea30be38d36b459e522eabb31ae97;0,1,0,1;0,0,1,1;-0.20633,0.31941,0.15039,0.026159
5660;445628e628e2c3e74c8f870143708b47;0,1,0,1;0,0,1,1;0.20633,-0.31941,-0.15039,-0.026159
5661;fd7bb4881779d375e6fc963da9c7c64d;0,1,0,1;0,0,1,1;0.30624,0.23801,0.31383,0.094754
5662;93498f5fb1ea481d41bee674b8216dfe;0,1,0,1;0,0,1,1;-0.30624,-0.23801,-0.31383,-0.094754
5663;bf2e4e6c69c4722ee986e951d204e399;0,1,0,1;0,0,1,1;-0.080386,0.38638,0.35126,0.2476
5664;b0817235a37ac2a3ca31827955d64997;0,1,0,1;0,0,1,1;0.080386,-0.38638,-0.35126,-0.2476
5665;6cba1f282f7ffa279bbe70d9f385eca5;0,1,0,1;0,0,1,1;0.08412,0.25579,0.30362,-0.034684
5666;a81b332e5f9b83dba894c2d69682eab8;0,1,0,1;0,0,1,1;-0.08412,-0.25579,-0.30362,0.034684
5667;0d250bf81f2829d26afdaafb1acdcb5b;0,1,0,1;0,0,1,1;-0.12121,0.62435,0.078534,-0.075318
5668;7245e6bf18731418a209652f6707d770;0,1,0,1;0,0,1,1;0.12121,-0.62435,-0.078534,0.075318
5669;20f957edb35403f0bd1a5974348ad67b;0,1,0,1;0,0,1,1;0.036214,0.41222,0.075015,0.015549
5670;4e072b4f4f2c7d2cfcb1574f276f8377;0,1,0,1;0,0,1,1;-0.036214,-0.41222,-0.075015,-0.015549
5671;9789e21ae03073693f1b78244b4b9568;0,1,0,1;0,0,1,1;0.1759,0.20931,0.39186,-0.17843
5672;b4513823368815ebe37d5299e5eaf375;0,1,0,1;0,0,1,1;-0.1759,-0.20931,-0.39186,0.17843
5673;8769fc943fe550cc36d8f12828fdca87;0,1,0,1;0,0,1,1;-0.0048141,0.1808,0.33671,0.0094346
5674;5f865f856da6714132a480dadfa99abe;0,1,0,1;0,0,1,1;0.0048141,-0.1808,-0.33671,-0.0094346
5675;aed2eb7efbe912493819f9c26a34893d;0,1,0,1;0,0,1,1;-0.17102,0.19765,0.076382,0.00078637
5676;6ba7758f9abfd0be9ce2788a38d7768d;0,1,0,1;0,0,1,1;0.17102,-0.19765,-0.076382,-0.00078637
5677;bbaf51f08a30ecb681b532f0537cb5a0;0,1,0,1;0,0,1,1;0.2833,0.16083,0.22986,0.037447
5678;b9f7a729d53874241330581cba144fab;0,1,0,1;0,0,1,1;-0.2833,-0.16083,-0.22986,-0.037447
5679;87c33b5f9eec657aae6ac63b3ae6ac0a;0,1,0,1;0,0,1,1;-0.18114,0.67613,0.052843,0.038861
5680;12568225ae3ec0ab8995800052472f0a;0,1,0,1;0,0,1,1;0.18114,-0.67613,-0.052843,-0.038861
5681;5b6a8a25146aa343c1c696d3026e2f42;0,1,0,1;0,0,1,1;-0.028532,0.22825,0.66154,0.1315
5682;c495b2ec89a8a926d139a4e200237063;0,1,0,1;0,0,1,1;0.028532,-0.22825,-0.66154,-0.1315
5683;e23e1cb84160c9106fff1e7e1eb5f8ab;0,1,0,1;0,0,1,1;-0.16453,0.31711,0.19101,-0.0015992
5684;5460bbac446745913c6ba31beb5030a0;0,1,0,1;0,0,1,1;0.16453,-0.31711,-0.19101,0.0015992
5685;a1f472dc88e73513305bda0167f39f38;0,1,0,1;0,0,1,1;0.021487,0.2942,0.38342,0.1606
5686;7ce92856431e7bc98a9c7f7d3f01171a;0,1,0,1;0,0,1,1;-0.021487,-0.2942,-0.38342,-0.1606
5687;52577e3d5ac99f4d738c2b1f64612035;0,1,0,1;0,0,1,1;0.0056334,0.57701,0.23359,0.074352
5688;ea5cbb7e499a9e9d02acca56720ff03a;0,1,0,1;0,0,1,1;-0.0056334,-0.57701,-0.23359,-0.074352
5689;b595a56bbcb2d43a3afea525b61f6d1a;0,1,0,1;0,0,1,1;0.24052,0.17657,0.26663,0.074247
5690;a41df2c3e12bf54674525d147dfbc97a;0,1,0,1;0,0,1,1;-0.24052,-0.17657,-0.26663,-0.074247
5691;dfcfb3e331706c9f9321a6e97d780797;0,1,0,1;0,0,1,1;0.054208,0.31789,0.33705,0.26118
5692;7db542b13438e05070e81b5c0dd05e9b;0,1,0,1;0,0,1,1;-0.054208,-0.31789,-0.33705,-0.26118
5693;125fc035a4e4f00110c7cfaed0b6b6a2;0,1,0,1;0,0,1,1;-0.18469,0.49898,0.23418,0.094809
5694;972d8091a6f56270b6ad038817fff80b;0,1,0,1;0,0,1,1;0.18469,-0.49898,-0.23418,-0.094809
5695;229069379c68dd765a3c884f8cccf84a;0,1,0,1;0,0,1,1;0.35618,0.29081,0.24049,-0.16692
5696;ea215867cbcce599e4957011cb4050c8;0,1,0,1;0,0,1,1;-0.35618,-0.29081,-0.24049,0.16692
5697;c4ccde7d6c7da054b74fb76cbd91294e;0,1,0,1;0,0,1,1;0.1756,0.27178,0.63077,-0.24737
5698;e31e90cf5f4c4ef27c2da756f10dabd3;0,1,0,1;0,0,1,1;-0.1756,-0.27178,-0.63077,0.24737
5699;8a85f23ceb8240eeaf4cd3bc6890a81a;0,1,0,1;0,0,1,1;-0.137,0.53129,0.27015,0.17917
5700;d674e95b5fa04e26c0710b440c33fcd4;0,1,0,1;0,0,1,1;0.137,-0.53129,-0.27015,-0.17917
5701;142a89eb6787f8622906355587e3f11f;0,1,0,1;0,0,1,1;0.097374,0.15212,0.49604,-0.054418
5702;79fcc0ea9e7e9a6fc126d9c32294812e;0,1,0,1;0,0,1,1;-0.097374,-0.15212,-0.49604,0.054418
5703;543155fc5ea4fc83e5aecfec32706e4b;0,1,0,1;0,0,1,1;-0.038142,0.11069,0.70476,-0.10743
5704;0b5666cd91c3b11329acf5969d2a5f83;0,1,0,1;0,0,1,1;0.038142,-0.11069,-0.70476,0.10743
5705;320de149b31ceefced84018cf56e506b;0,1,0,1;0,0,1,1;-0.2009,0.35392,0.31254,0.15427
5706;26a25b75d08436f1e2514326c2198296;0,1,0,1;0,0,1,1;0.2009,-0.35392,-0.31254,-0.15427
5707;0b0197aedf084ff0cfce165651f9d04e;0,1,0,1;0,0,1,1;0.20842,0.44895,0.31817,-0.19585
5708;fbe38cb6d8fabbe91687a2075035bf29;0,1,0,1;0,0,1,1;-0.20842,-0.44895,-0.31817,0.19585
5709;06e076474546e81ca64e066527d882db;0,1,0,1;0,0,1,1;-0.1785,0.15793,0.40444,-0.018849
5710;49bdc4797660fe874e149d5d833325d3;0,1,0,1;0,0,1,1;0.1785,-0.15793,-0.40444,0.018849
5711;8a5fda8fb151d07f235c8624d1fcec7d;0,1,0,1;0,0,1,1;-0.032268,0.33214,0.23116,0.054404
5712;a1d51a751a4eb436739856ae68be88de;0,1,0,1;0,0,1,1;0.032268,-0.33214,-0.23116,-0.054404
5713;b3f3f949ff474c1b0cc8be76c116f7a5;0,1,0,1;0,0,1,1;0.49961,0.34767,0.28338,-0.17446
5714;1f38e8455b0c530196ba903706f9c111;0,1,0,1;0,0,1,1;-0.49961,-0.34767,-0.28338,0.17446
5715;a9d5951eaf173a78f75648e28b1b5330;0,1,0,1;0,0,1,1;0.04725,0.23186,0.4863,0.2147
5716;dfb2f24eb0e4ce9c5a73c84fb1d4b422;0,1,0,1;0,0,1,1;-0.04725,-0.23186,-0.4863,-0.2147
5717;61ad3dd9f8df0486f97e0e5ea824fc81;0,1,0,1;0,0,1,1;0.1362,0.15206,0.25347,0.13874
5718;86cc4ff6f8bef6a0bab62f15cda6d634;0,1,0,1;0,0,1,1;-0.1362,-0.15206,-0.25347,-0.13874
5719;1033598bdf80a8024ecb4bf640d9909b;0,1,0,1;0,0,1,1;-0.12085,0.66221,0.21417,0.018797
5720;478c85360e2fb681157b660564a9e2be;0,1,0,1;0,0,1,1;0.12085,-0.66221,-0.21417,-0.018797
5721;28ecd08fbd05d714675d8f85cecb5c51;0,1,0,1;0,0,1,1;0.0842,0.14021,0.35621,0.11769
5722;3e9fa53efb58706dc2b0c4ab0aab8afa;0,1,0,1;0,0,1,1;-0.0842,-0.14021,-0.35621,-0.11769
5723;123bf6e344b0e99d19bffa097db584d4;0,1,0,1;0,0,1,1;-0.20104,0.085846,0.14882,-0.023091
5724;50088695df5287adc22d8cb3ebf4eae0;0,1,0,1;0,0,1,1;0.20104,-0.085846,-0.14882,0.023091
5725;3974b60a6670bf458766ec19e5267c77;0,1,0,1;0,0,1,1;-0.058395,0.37605,0.12296,-0.029448
5726;860e8fbe7f43f50d374917b534c93f3e;0,1,0,1;0,0,1,1;0.058395,-0.37605,-0.12296,0.029448
5727;45322311fd390e03f352a4de0956afb8;0,1,0,1;0,0,1,1;0.15573,0.13725,0.42576,0.0054795
5728;b8d9bd65cf562d7714133cd8bbe73a6a;0,1,0,1;0,0,1,1;-0.15573,-0.13725,-0.42576,-0.0054795
5729;637007575be5b98ab5b516a8b09d2c96;0,1,0,1;0,0,1,1;-0.026794,0.63225,0.24724,0.044153
5730;25349eebc347cd0b0044d011870a22fd;0,1,0,1;0,0,1,1;0.026794,-0.63225,-0.24724,-0.044153
5731;4ef19c97c02b3f710145add072f22ec3;0,1,0,1;0,0,1,1;-0.1479,0.31821,0.59831,0.17095
5732;3519f405de7e3366eb5c96fa38722ba5;0,1,0,1;0,0,1,1;0.1479,-0.31821,-0.59831,-0.17095
5733;749f4bf1164c6664ada47cb57c7f4ab6;0,1,0,1;0,0,1,1;0.058488,0.32788,0.29374,0.19127
5734;81ccc6ded0cdb4baef4c043bab5fdcbe;0,1,0,1;0,0,1,1;-0.058488,-0.32788,-0.29374,-0.19127
5735;9e9d76659b5ad24d041d8c2efa35fcd9;0,1,0,1;0,0,1,1;0.26793,0.29855,0.4664,-0.26657
5736;16ee0277594bdc95dc3470efdb49c10f;0,1,0,1;0,0,1,1;-0.26793,-0.29855,-0.4664,0.26657
5737;84b116f4d40f91f0fe808fc01b3c2612;0,1,0,1;0,0,1,1;-0.077837,0.25247,0.42667,0.22621
5738;7fe54f0ecea232c325b0271746ffb18a;0,1,0,1;0,0,1,1;0.077837,-0.25247,-0.42667,-0.22621
5739;df94f1a158d0c1619cd09ac0c3fd79aa;0,1,0,1;0,0,1,1;0.19823,0.3594,0.12742,-0.018004
5740;f102f06bdf7f629b0ce2caaeed1db4ed;0,1,0,1;0,0,1,1;-0.19823,-0.3594,-0.12742,0.018004
5741;0b3669b780603871854c19487309c9e7;0,1,0,1;0,0,1,1;-0.4918,0.27445,0.34592,0.25725
5742;d9f0f2854f80376cf3fe505f463f73b2;0,1,0,1;0,0,1,1;0.4918,-0.27445,-0.34592,-0.25725
5743;53627a176286a25beaee954bb70a264d;0,1,0,1;0,0,1,1;-0.21229,0.21774,0.42099,0.16971
5744;1ae7f274bce320f85cc4d038addb8afc;0,1,0,1;0,0,1,1;0.21229,-0.21774,-0.42099,-0.16971
5745;836f6278a235d64b13a658e1d48ab780;0,1,0,1;0,0,1,1;0.058001,0.20368,0.60732,-0.082793
5746;30e2f013dc69996c68c7dd933db1b408;0,1,0,1;0,0,1,1;-0.058001,-0.20368,-0.60732,0.082793
5747;747f7155e8c6416821818d9346b88b19;0,1,0,1;0,0,1,1;-0.077801,0.10395,0.1967,-0.063596
5748;67cc60177e7d7e21de42f5272eaa0b0a;0,1,0,1;0,0,1,1;0.077801,-0.10395,-0.1967,0.063596
5749;46c64488b5a50e442d6055e7a48d0be6;0,1,0,1;0,0,1,1;-0.065185,0.44234,0.11926,-0.0051353
5750;e646d709e325b6836b844eb8d50be56f;0,1,0,1;0,0,1,1;0.065185,-0.44234,-0.11926,0.0051353
5751;808738132dc26f55af9b77ded50eaa15;0,1,0,1;0,0,1,1;0.012486,0.51302,0.095778,-0.010643
5752;85701417efb826a1983cf5b2970ea412;0,1,0,1;0,0,1,1;-0.012486,-0.51302,-0.095778,0.010643
5753;9c4798bba6252d48bd67cbf0819796b1;0,1,0,1;0,0,1,1;-0.20067,0.37401,0.30528,0.1197
5754;f493282122e06fbaf66a7c8f35618210;0,1,0,1;0,0,1,1;0.20067,-0.37401,-0.30528,-0.1197
5755;b2cb85fd7d268654d1c26e5e4584d58c;0,1,0,1;0,0,1,1;0.15871,0.46707,0.31211,-0.055061
5756;fc0b413d4e0e69f6c1f094882cb97dff;0,1,0,1;0,0,1,1;-0.15871,-0.46707,-0.31211,0.055061
5757;5aa0a2941bab19c1f70e6a4c4f218b00;0,1,0,1;0,0,1,1;0.32722,0.21648,0.45161,-0.048701
5758;811dfed975fb0e5142b9d153a9fc3d41;0,1,0,1;0,0,1,1;-0.32722,-0.21648,-0.45161,0.048701
5759;95ca99727832f061345855d34cfc09d3;0,1,0,1;0,0,1,1;0.15346,0.25749,0.23045,-0.1241
5760;8b49ac57587b310f0a9dee2765a98e8f;0,1,0,1;0,0,1,1;-0.15346,-0.25749,-0.23045,0.1241
5761;e978626871997ac010d2028963753648;0,1,0,1;0,0,1,1;0.050672,0.25979,0.53657,0.024649
5762;88d633bad1219e3f4e65237486618581;0,1,0,1;0,0,1,1;-0.050672,-0.25979,-0.53657,-0.024649
5763;ba6e269c7f52d1042e9863f6281122a9;0,1,0,1;0,0,1,1;-0.035609,0.66847,0.18258,-0.091198
5764;90af6ca2f0301303ce8c5f28b384af56;0,1,0,1;0,0,1,1;0.035609,-0.66847,-0.18258,0.091198
5765;421552fda872fa8c4923cb5fbc8cb816;0,1,0,1;0,0,1,1;0.081185,0.38733,0.035254,-0.011496
5766;186edaeb5ca1fa147c1eec7e59bc52f5;0,1,0,1;0,0,1,1;-0.081185,-0.38733,-0.035254,0.011496
5767;a1ea9ac852fbc3dfbae34708a8a5825e;0,1,0,1;0,0,1,1;-0.33177,0.11905,0.61772,0.096381
5768;b639b71604730bff62119adc48c9a5ae;0,1,0,1;0,0,1,1;0.33177,-0.11905,-0.61772,-0.096381
5769;5bf4927d1ee4c1afa551578a2cc6c7de;0,1,0,1;0,0,1,1;0.28789,0.33997,0.20503,-0.10972
5770;f24d58925a3da44b47fb6cfa9fb2c42f;0,1,0,1;0,0,1,1;-0.28789,-0.33997,-0.20503,0.10972
5771;487483eeb3840e9b23020daf10462ad3;0,1,0,1;0,0,1,1;-0.41187,0.28953,0.45976,0.20441
5772;3c9b5822c26c117ab5fa652be6fa428d;0,1,0,1;0,0,1,1;0.41187,-0.28953,-0.45976,-0.20441
5773;e06b603397f291f76edaaaa2bbbbf24b;0,1,0,1;0,0,1,1;-0.42869,0.42607,0.068257,-0.016913
5774;353ec8fafee8ed3ea066010566dc6cf9;0,1,0,1;0,0,1,1;0.42869,-0.42607,-0.068257,0.016913
5775;4b1998e9abf487add329a04fd4562f3a;0,1,0,1;0,0,1,1;-0.017903,0.16186,0.69024,-0.019589
5776;719d73e50b1e2e406ea2b4028ca36998;0,1,0,1;0,0,1,1;0.017903,-0.16186,-0.69024,0.019589
5777;2995b9b0c60ed28a9ecb74d1eaafc0e3;0,1,0,1;0,0,1,1;0.0039374,0.53003,0.19057,0.18642
5778;17bfa170d93b55f93202b9dfd7511539;0,1,0,1;0,0,1,1;-0.0039374,-0.53003,-0.19057,-0.18642
5779;a38217d92756bdd6735b7ed70f80494b;0,1,0,1;0,0,1,1;0.10371,0.77148,0.14995,-0.13432
5780;ce639968d5396a553874b9ddf4be0177;0,1,0,1;0,0,1,1;-0.10371,-0.77148,-0.14995,0.13432
5781;46535a98dcd972b4e75b4377addedefb;0,1,0,1;0,0,1,1;-0.14203,0.39247,0.26364,-0.045738
5782;a5c3c4916a351d896e8c952188d0edf7;0,1,0,1;0,0,1,1;0.14203,-0.39247,-0.26364,0.045738
5783;c07b2aee95116f26969aa29f2c56555d;0,1,0,1;0,0,1,1;0.0003931,0.20565,0.37807,0.01769
5784;b5f017d563eacb1ed27837f4e9d186b6;0,1,0,1;0,0,1,1;-0.0003931,-0.20565,-0.37807,-0.01769
5785;943a8e6640dbf75d1a76d7b031c72975;0,1,0,1;0,0,1,1;0.39811,0.17527,0.32799,-0.11663
5786;ae8591b3968673c6cc0c012a17baf4f2;0,1,0,1;0,0,1,1;-0.39811,-0.17527,-0.32799,0.11663
5787;5d3842f3c602462f1ae5b7c447667053;0,1,0,1;0,0,1,1;-0.18598,0.40978,0.53025,0.1664
5788;78bf865f81cb4c0fc2db3b9bd2a01157;0,1,0,1;0,0,1,1;0.18598,-0.40978,-0.53025,-0.1664
5789;3cc24a3678396a8e9890171fbd448ac9;0,1,0,1;0,0,1,1;-0.0021069,0.048434,0.70122,0.037808
5790;46de1815ff5bf4cce1865bd2d8096a7d;0,1,0,1;0,0,1,1;0.0021069,-0.048434,-0.70122,-0.037808
5791;d330419d8bb47a6107168b6ac4238117;0,1,0,1;0,0,1,1;-0.23271,0.39856,0.53766,0.25608
5792;5b24ad7269441b368608b5681be33b8d;0,1,0,1;0,0,1,1;0.23271,-0.39856,-0.53766,-0.25608
5793;0811acaadf31874dff1ea498cbfd8b74;0,1,0,1;0,0,1,1;-0.35467,0.41351,0.097812,0.05481
5794;fd5abe9c34bd1adff6a9e64ec4fa5dba;0,1,0,1;0,0,1,1;0.35467,-0.41351,-0.097812,-0.05481
5795;34541a9300bdc3d16f37828a4b215d67;0,1,0,1;0,0,1,1;0.15212,0.22421,0.57579,-0.15067
5796;44a47da43c088f62bd15bb4e34027755;0,1,0,1;0,0,1,1;-0.15212,-0.22421,-0.57579,0.15067
5797;d4a7061a2ae0afa51d5a9ab81ce6cf4e;0,1,0,1;0,0,1,1;0.3965,0.28252,0.18476,-0.063282
5798;e2f1d282cb83f7d02e2335df29dec770;0,1,0,1;0,0,1,1;-0.3965,-0.28252,-0.18476,0.063282
5799;798a163f4aa7511d514d5e79d18fcd62;0,1,0,1;0,0,1,1;0.20982,0.54731,0.30654,-0.11374
5800;317fb96b7994353e15b515d8b5349314;0,1,0,1;0,0,1,1;-0.20982,-0.54731,-0.30654,0.11374
5801;d5e538d6a3bf1f42a5aa46e14eb7ee66;0,1,0,1;0,0,1,1;0.32857,0.65554,0.21666,-0.21468
5802;07cea76dab5457c6153d928854a4a508;0,1,0,1;0,0,1,1;-0.32857,-0.65554,-0.21666,0.21468
5803;2a087c9214ac6a172747595932429a78;0,1,0,1;0,0,1,1;0.47901,0.4426,0.40746,-0.36902
5804;06faf43b3cc0ef42f50ca04f84138796;0,1,0,1;0,0,1,1;-0.47901,-0.4426,-0.40746,0.36902
5805;c9b852e679e63bd0a1b4298f90a02eb7;0,1,0,1;0,0,1,1;0.11629,0.23115,0.30437,-0.10552
5806;bf841984c4d7028894d5c79c48030fc7;0,1,0,1;0,0,1,1;-0.11629,-0.23115,-0.30437,0.10552
5807;a61e08900fdc9c530feb1b9e7946b236;0,1,0,1;0,0,1,1;0.083396,0.53375,0.19133,0.04031
5808;5c86a2a06adffd6f08ea89fc86030dc2;0,1,0,1;0,0,1,1;-0.083396,-0.53375,-0.19133,-0.04031
5809;1d663b872b0f7c01a806a1dd9c95b137;0,1,0,1;0,0,1,1;0.11676,0.29787,0.12585,-0.049265
5810;881c357d86f72dd304fbc3dc989b4a89;0,1,0,1;0,0,1,1;-0.11676,-0.29787,-0.12585,0.049265
5811;1c762eb74747c3d793d28c15a121059b;0,1,0,1;0,0,1,1;-0.10314,0.21386,0.59192,0.023068
5812;bdef2c6eb827c33505e7dc3f0190824b;0,1,0,1;0,0,1,1;0.10314,-0.21386,-0.59192,-0.023068
5813;beebc01a67ec26eef963a8a9e7db5685;0,1,0,1;0,0,1,1;0.026811,0.35962,0.24787,0.00079867
5814;4524c5d05e295cca9551c5b4287661c6;0,1,0,1;0,0,1,1;-0.026811,-0.35962,-0.24787,-0.00079867
5815;92ad2dac94a5e04b66088ba94f71a18e;0,1,0,1;0,0,1,1;-0.058369,0.51461,0.37154,0.031472
5816;2c9ac51bfa340e2528a52c683916be31;0,1,0,1;0,0,1,1;0.058369,-0.51461,-0.37154,-0.031472
5817;356ceffd143dcaf44905b93b59803514;0,1,0,1;0,0,1,1;0.12833,0.19865,0.33036,-0.030893
5818;1b7e155e95af5eaf0dd7350728557b9b;0,1,0,1;0,0,1,1;-0.12833,-0.19865,-0.33036,0.030893
5819;5ba9a863c26eaaa15710dedb8f567e71;0,1,0,1;0,0,1,1;0.39451,0.42385,0.033765,0.020997
5820;be40abf32317721c6c4d8d200abf8b27;0,1,0,1;0,0,1,1;-0.39451,-0.42385,-0.033765,-0.020997
5821;3205f5e1b1414c79ece8bdd98e092b96;0,1,0,1;0,0,1,1;0.1241,0.32914,0.061815,-0.022472
5822;829960f8abd841bce6195b4604edbb8e;0,1,0,1;0,0,1,1;-0.1241,-0.32914,-0.061815,0.022472
5823;0d86c9590061ef8b9ba6ce35f3fe1477;0,1,0,1;0,0,1,1;0.37494,0.38961,0.43806,-0.35059
5824;546b25b64efda7f7b489f66df158bc27;0,1,0,1;0,0,1,1;-0.37494,-0.38961,-0.43806,0.35059
5825;1428e5ca0147608912781c67bfa7f143;0,1,0,1;0,0,1,1;-0.27527,0.044322,0.6372,0.0066077
5826;3a7b5b9f5452cc1b33439d903f830c6f;0,1,0,1;0,0,1,1;0.27527,-0.044322,-0.6372,-0.0066077
5827;6837f30fa7e2575d929bbd5e84320fbe;0,1,0,1;0,0,1,1;0.28532,0.23638,0.38496,0.017367
5828;e0e21dc9b07f5460b75fe59c94e0650f;0,1,0,1;0,0,1,1;-0.28532,-0.23638,-0.38496,-0.017367
5829;a32e5ce3bb704bd171e27a277f8731a0;0,1,0,1;0,0,1,1;0.32922,0.26675,0.35975,-0.11903
5830;e747f6ad988aea967c9a7ae51572003b;0,1,0,1;0,0,1,1;-0.32922,-0.26675,-0.35975,0.11903
5831;0f583cd591509b09e8409121e8b86d7a;0,1,0,1;0,0,1,1;-0.38102,0.049548,0.55462,0.041988
