number;id;xscales;yscales
761;7d5cf5c6163ddbeaeb898ae721c06255;0.7043150716490807,0.7043150716490807,0.7043150716490807,0.7043150716490807,0.7043150716490807,0.7043150716490807,0.7043150716490807,0.7043150716490807;0.47898810966918043,0.4517141644652765,0.40286868991876384,0.3337400136452645,0.24835827998832816,0.15570833537127737,0.07118551608961375,0.014486063634698504
762;b962182cf3695f8b6f113e57dba2c421;0.00060541220203628,0.003104170874666071,0.00725968041582091,0.012529517619541264,0.018214332823942705,0.02354670641103047,0.027794654989396293,0.03036754473425884;0.12526336911808844,0.12526336911808844,0.12526336911808844,0.12526336911808844,0.12526336911808844,0.12526336911808844,0.12526336911808844,0.12526336911808844
763;7c6ba2b8c1606fb2f7c32fe56ad750d2;0.8030875574461367,0.7588388852751335,0.6918617201575037,0.617012839161231,0.5466712917099188,0.4887345157388003,0.4472533714688981,0.4238923577097525;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
764;9e44483156e3d8f2499d5f0eeb490f9a;0.19691244255386314,0.2411611147248663,0.3081382798424962,0.38298716083876894,0.45332870829008104,0.5112654842611996,0.5527466285311017,0.5761076422902474;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
765;e888803f765a2b92f894c7a28a1fc6b8;0.02169004243123431,0.10738211696640008,0.2375268528032325,0.38359296088773803,0.5214689256577595,0.635473980400449,0.7173458965237668,0.7635450776039038;0.847955451220178,0.847955451220178,0.847955451220178,0.847955451220178,0.847955451220178,0.847955451220178,0.847955451220178,0.847955451220178
766;bcc1a8ca153af1a3c05bb8f2a38f00b4;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.3301220235675176,0.2656179850017804,0.1964212217850857,0.14310636144746908,0.10680500991084425,0.08346206893793881,0.0694014866135876,0.06227311495912606
767;8d9aec3bd0d14a079b8675aca3b3b8fe;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6698779764324823,0.7343820149982196,0.8035787782149142,0.8568936385525308,0.8931949900891556,0.9165379310620612,0.9305985133864123,0.9377268850408738
768;073f0586d4ff1184b3a46c617e243838;0.7398437010875368,0.7398437010875368,0.7398437010875368,0.7398437010875368,0.7398437010875368,0.7398437010875368,0.7398437010875368,0.7398437010875368;0.6816308295950265,0.6399088806087591,0.5661244304080995,0.4637058754333636,0.3403449415709077,0.21025235818645047,0.09485339178891161,0.019133083490685345
769;db3d1ae3d20c7d789546cb2ded42c86a;0.8114678410342009,0.8114678410342009,0.8114678410342009,0.8114678410342009,0.8114678410342009,0.8114678410342009,0.8114678410342009,0.8114678410342009;0.010819841798603742,0.0540282501893135,0.12109498139938533,0.19851806215688975,0.2737785692931066,0.33767460478906447,0.3845245636518615,0.41132608716362523
770;a23c3834fdd60f45c1a2ae1ac06ac01b;0.530969062759369,0.4403834068086719,0.3335857580763702,0.24352758948427541,0.17784937349386903,0.13358039452710396,0.10609972788290732,0.09192496773885087;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
771;3537aa118b427a159631ad4883630a08;0.46903093724063094,0.5596165931913281,0.6664142419236299,0.7564724105157244,0.8221506265061308,0.8664196054728961,0.8939002721170927,0.908075032261149;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
772;df88abddd1fd18dd2cc6a4e405ff2596;0.7586010079034357,0.7406800196825206,0.708611859052922,0.6632862461230508,0.6073990998810208,0.5468730980759684,0.4917637154903679,0.45485259336769535;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
773;9f5baca349d7662b55cc06594cafa4c2;0.2413989920965642,0.25931998031747927,0.2913881409470779,0.33671375387694913,0.39260090011897913,0.4531269019240316,0.508236284509632,0.5451474066323045;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
774;89d43709ad29cc064d64a2bee92167d7;0.9864661081502412,0.9792640858204361,0.9659044860379111,0.9459139554747195,0.9192904135824492,0.8876661106704937,0.8559705122349364,0.8329825998408078;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
775;31cb41b9dce78a3c8bc770ef3878dac1;0.013533891849758851,0.02073591417956379,0.03409551396208876,0.05408604452528041,0.0807095864175508,0.11233388932950615,0.14402948776506339,0.1670174001591921;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
776;2522c6d532b11a1a67be6c9d537d303a;0.706246288205193,0.6527083013452215,0.5639661975668224,0.45195078313022224,0.33176605954382665,0.2196420627434884,0.13073946304479134,0.07707277291608762;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
777;e21df0c00d6f979122a7e450d44b3d96;0.29375371179480697,0.3472916986547785,0.43603380243317746,0.5480492168697776,0.6682339404561731,0.7803579372565113,0.8692605369552087,0.9229272270839122;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
778;dfe03791e09b71f586f6d591e48b99c5;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.7706047369496922,0.7197092497243932,0.6319593627172146,0.5147151942576045,0.38009772501182015,0.2453877495394612,0.13167208018596466,0.05982440078691154
779;513af46a5bce7694fd99920efd4cd8f4;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.22939526305030764,0.2802907502756068,0.3680406372827852,0.48528480574239546,0.6199022749881797,0.7546122504605387,0.8683279198140351,0.9401755992130884
780;60a794041538d726c38b5d6d9b6638d8;0.2584034120187133,0.23443849375619222,0.19577712387059773,0.14877910141724263,0.10046123461278558,0.057231783935333944,0.02415240315618703,0.004673810709163541;0.28243260897966266,0.28243260897966266,0.28243260897966266,0.28243260897966266,0.28243260897966266,0.28243260897966266,0.28243260897966266,0.28243260897966266
781;1585d20af1d791423f3f065e548e4942;0.6440165616297816,0.6440165616297816,0.6440165616297816,0.6440165616297816,0.6440165616297816,0.6440165616297816,0.6440165616297816,0.6440165616297816;0.010229184186257954,0.05273253554188559,0.12444446127653874,0.21728089785444796,0.3198834100593221,0.41852683884952924,0.498831548887895,0.5482336984325878
782;d42e3853ce1c865cddbc90510bd5da94;0.9619366122284986,0.9619366122284986,0.9619366122284986,0.9619366122284986,0.9619366122284986,0.9619366122284986,0.9619366122284986,0.9619366122284986;0.8884581301437232,0.8710790651845979,0.8362483570405231,0.7767537724925933,0.6798487937111364,0.5269487223135036,0.3071097227783303,0.07662088333932913
783;97150e1d39805ad57de15a9540cd0a86;0.009846052088919657,0.04931637883387384,0.11106249790276101,0.18308150887963529,0.25385911394915617,0.31455450064905227,0.3594156704418774,0.38521702949522774;0.5163786331500391,0.5163786331500391,0.5163786331500391,0.5163786331500391,0.5163786331500391,0.5163786331500391,0.5163786331500391,0.5163786331500391
784;e093e9a475503debcd1d5e516b755992;0.6311683702441792,0.6311683702441792,0.6311683702441792,0.6311683702441792,0.6311683702441792,0.6311683702441792,0.6311683702441792,0.6311683702441792;0.5092941534458144,0.4850493712574074,0.44040754686873285,0.3744016056258486,0.2879402172850109,0.18732602686357572,0.08868873010358459,0.01848942515927657
785;561c7faf8516254b1188be1549d9c3fd;0.7285164577658596,0.7285164577658596,0.7285164577658596,0.7285164577658596,0.7285164577658596,0.7285164577658596,0.7285164577658596,0.7285164577658596;0.3899246841702292,0.36296249943114495,0.3163801709619952,0.2539497153868964,0.18199748804756516,0.10970436037014974,0.04844973783335486,0.009639685881669174
786;c5ef96a336aa3d28ae1423d3c6a55756;0.013950486826823027,0.06761009956548317,0.14491428396761633,0.2261573537142773,0.29798527989897144,0.35412152179044104,0.39274682183489884,0.41395148628539785;0.5489103879605198,0.5489103879605198,0.5489103879605198,0.5489103879605198,0.5489103879605198,0.5489103879605198,0.5489103879605198,0.5489103879605198
787;057674e202afc9b4de961c8fb98f6315;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.7131099820775372,0.6556476800177723,0.5681869785803858,0.46975295046122345,0.37657152505885766,0.2993264582342676,0.2437433874510862,0.21233792265388407
788;5d64115e1b45fe7b6b7eafb8e20d8bc6;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.2868900179224627,0.34435231998222765,0.43181302141961403,0.5302470495387765,0.6234284749411423,0.7006735417657324,0.7562566125489137,0.7876620773461159
789;428008ed9eab65874f0000a9fe0de0da;0.006007484089181259,0.030023911624777997,0.06738367299274184,0.11063730691208473,0.15281157566002482,0.18871754367766566,0.21510320128798655,0.23022004771024443;0.5055435786880196,0.5055435786880196,0.5055435786880196,0.5055435786880196,0.5055435786880196,0.5055435786880196,0.5055435786880196,0.5055435786880196
790;8e4e96c515e87f2245bbf0d64abbeac9;0.8958186014901806,0.8604404731622142,0.7993529846463681,0.7175518976036087,0.6233731835005165,0.5288543392840757,0.448850746610894,0.39820100409563214;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
791;c5e18c71184eb6b8ef44c185a2c22957;0.10418139850981938,0.13955952683778572,0.20064701535363186,0.28244810239639123,0.37662681649948354,0.4711456607159244,0.5511492533891059,0.6017989959043679;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
792;fc32e2c8ce28209816dad2db6e469878;0.7608891884229688,0.7509237005796041,0.733926548131282,0.7115737470497007,0.6863998570369908,0.661718968437985,0.6412705413593426,0.6285286808090772;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
793;16dc3d6820cba94d095f8d7e43bd55f4;0.2391108115770311,0.24907629942039572,0.26607345186871784,0.2884262529502992,0.3136001429630091,0.33828103156201494,0.3587294586406574,0.37147131919092274;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
794;d65c9a311a2895cf97a7b8df096c1c19;0.8707891169956031,0.8707891169956031,0.8707891169956031,0.8707891169956031,0.8707891169956031,0.8707891169956031,0.8707891169956031,0.8707891169956031;0.5834129647222929,0.5546753888236937,0.5020211152434596,0.42478006152287756,0.32469074631866335,0.2097451847398247,0.09862112931546327,0.020460102664207475
795;898569bb253dabe00d431e4c9a179d14;0.5648938293407194,0.5648938293407194,0.5648938293407194,0.5648938293407194,0.5648938293407194,0.5648938293407194,0.5648938293407194,0.5648938293407194;0.004081804290438348,0.020670386092736314,0.04736846732788556,0.07971850502937067,0.11285749331245341,0.14240439026529847,0.16494894622898243,0.17819795662814744
796;3ab1730f18e82936963bc61f92ea5ab4;0.8695056633145181,0.8439093365786992,0.8000576205038087,0.7420121194646051,0.6761232058170358,0.6109858556120092,0.5566098851201435,0.5225378409002478;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
797;f6874a1664ad7685e66f88da1cf990ef;0.13049433668548183,0.1560906634213007,0.19994237949619115,0.25798788053539473,0.32387679418296406,0.38901414438799065,0.44339011487985636,0.47746215909975215;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
798;420d7d19ade355a6bd5e68172f63aba7;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.8780124777345298,0.8404991040497346,0.7721968817300153,0.6729989342466157,0.5461920454142299,0.40292514952082653,0.26676334928184126,0.17233964619248465
799;3d23f540ed44cda36cbbeaf9b46083e0;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.12198752226547009,0.1595008959502653,0.22780311826998453,0.327001065753384,0.45380795458576983,0.5970748504791733,0.7332366507181586,0.8276603538075151
800;93b6d85bdfb17dc14fc1465b86a9c08a;0.43614437791084465,0.43614437791084465,0.43614437791084465,0.43614437791084465,0.43614437791084465,0.43614437791084465,0.43614437791084465,0.43614437791084465;0.24691781892616338,0.22959118649004365,0.1997458140259043,0.15992372603077734,0.11427796593284842,0.06868321975475802,0.03025831278411628,0.006010870727651433
801;df5fa70f47d8ba4bca77122854fe7899;0.4766821423267445,0.43437711664820994,0.365337961559647,0.2800702141160298,0.19083453112882204,0.10960879621401044,0.04654836510900187,0.009041372328178173;0.5109922269252456,0.5109922269252456,0.5109922269252456,0.5109922269252456,0.5109922269252456,0.5109922269252456,0.5109922269252456,0.5109922269252456
802;dccafd111c21372d264362bdded2ecc4;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.21883077417468355,0.2018549370480882,0.17336578608066994,0.13676631008124235,0.09668210927172737,0.05850148007907937,0.02767397214021689,0.00882190549293185
803;f93dfcdc1c0f9e4e198052e177a24c87;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.7811692258253164,0.7981450629519116,0.8266342139193299,0.8632336899187575,0.9033178907282724,0.9414985199209207,0.972326027859783,0.9911780945070681
804;9fcdcce58448af6678dc77d1d91bf5dd;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.49552762041838966,0.4684051986985968,0.42578345817016094,0.37577189576962755,0.3263061206052414,0.28363470116913037,0.2519446636824804,0.23366013908678265
805;f1f9922b6330138f71d63bc4015167e4;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5044723795816103,0.5315948013014031,0.574216541829839,0.6242281042303723,0.6736938793947586,0.7163652988308695,0.7480553363175195,0.7663398609132173
806;ef65903ed94ec9e814be03bb659573bf;0.526801958138309,0.5053308270036795,0.4669549856022897,0.4128122842290531,0.3462115218049333,0.2742786801753323,0.20895988607652333,0.1653045059597285;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
807;18a3c408d78a2c45aabbfd9881926d7d;0.473198041861691,0.49466917299632046,0.5330450143977101,0.5871877157709469,0.6537884781950666,0.7257213198246676,0.7910401139234765,0.8346954940402714;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
808;6259d948711d9e7896fdecae2a3fbb74;0.9276765184229713,0.9276765184229713,0.9276765184229713,0.9276765184229713,0.9276765184229713,0.9276765184229713,0.9276765184229713,0.9276765184229713;0.615025193116076,0.594104526643662,0.5539796244050735,0.49052004071458866,0.3989568438132757,0.27818329039029044,0.14167565078354857,0.031217912860909157
809;8640aaf88f347197a4f8af2ee2b017cc;0.014305966293713552,0.07122893390667458,0.1589322453660501,0.2592065665560001,0.3556960987214383,0.4368650425045682,0.49594728530560683,0.5295834522310116;0.7971242789499761,0.7971242789499761,0.7971242789499761,0.7971242789499761,0.7971242789499761,0.7971242789499761,0.7971242789499761,0.7971242789499761
810;e69c4a3d483a397ef8ba2e124f227f11;0.8362347234688945,0.8362347234688945,0.8362347234688945,0.8362347234688945,0.8362347234688945,0.8362347234688945,0.8362347234688945,0.8362347234688945;0.7855294281176651,0.7302930726481597,0.6351882389573665,0.5083716494074028,0.36312135708079557,0.21815294436274,0.09607368871131874,0.01908104216274339
811;e45d1015ec346749694e53c96c4cd994;0.9784540622905551,0.9132041568486069,0.8022084055935321,0.6568015767747474,0.493803873621116,0.33477496020759834,0.20359600624720825,0.12211916367606176;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
812;c56fbbe7214af22f3b4b7a210874e65d;0.02154593770944502,0.08679584315139306,0.19779159440646776,0.3431984232252526,0.5061961263788838,0.6652250397924016,0.7964039937527916,0.8778808363239382;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
813;d89331e5ae2abbfddf164cd27d7acd98;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.8307250076500835,0.7686365746278555,0.6713086054642545,0.5574803567997053,0.4452902195211128,0.3488246400582354,0.27737204391380615,0.23621789716065839
814;940653e80696e97be39a18243a8cb7d2;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.16927499234991641,0.23136342537214452,0.3286913945357455,0.4425196432002947,0.5547097804788872,0.6511753599417645,0.7226279560861938,0.7637821028393417
815;15124c3dbda8eed7c4e2c91ebbe29e52;0.659965034965035,0.659965034965035,0.659965034965035,0.659965034965035,0.659965034965035,0.659965034965035,0.659965034965035,0.659965034965035;0.5982947439879184,0.5686074362131319,0.5142716679091415,0.4347009612531783,0.3318345083829837,0.2140348083162604,0.10049073429328458,0.02082652536538834
816;49118b14d27c01aa0d25dea21006f0db;0.02118651248826909,0.10186019206839993,0.2158455839705722,0.332881246911988,0.4340778894177125,0.5117242641372545,0.5644321938906207,0.5931233038626514;0.8522403911666866,0.8522403911666866,0.8522403911666866,0.8522403911666866,0.8522403911666866,0.8522403911666866,0.8522403911666866,0.8522403911666866
817;6413330a5e895a6e346e9a0b8b37c25c;0.007094966893622439,0.03664840617797021,0.08677984309919277,0.1521847627331639,0.22514276618091428,0.2959609063133345,0.35410878620513,0.3901037805101961;0.6603991519604243,0.6603991519604243,0.6603991519604243,0.6603991519604243,0.6603991519604243,0.6603991519604243,0.6603991519604243,0.6603991519604243
818;cfc915cbafe44cc536adff79df738f00;0.7973562464396071,0.7973562464396071,0.7973562464396071,0.7973562464396071,0.7973562464396071,0.7973562464396071,0.7973562464396071,0.7973562464396071;0.027085035466915677,0.1300989348739577,0.27532580132007217,0.4240462234114437,0.5523199896617647,0.6505418847955662,0.7171180649353172,0.7533247058269107
819;0e247d4f5d802f99dc26a40c17387974;0.6649801557245434,0.6649801557245434,0.6649801557245434,0.6649801557245434,0.6649801557245434,0.6649801557245434,0.6649801557245434,0.6649801557245434;0.026302875752039715,0.1235400470026197,0.2535191216243963,0.3787030884569865,0.4807741059473279,0.5555049583488844,0.604563108991424,0.6307222700888347
820;eb2ed6eb13f2d2281adf1463c01efe95;0.9035461249932051,0.9035461249932051,0.9035461249932051,0.9035461249932051,0.9035461249932051,0.9035461249932051,0.9035461249932051,0.9035461249932051;0.8428695873399171,0.7795411187583733,0.6720275525995113,0.5315881770260695,0.3747033387517136,0.22219021776581332,0.09679406771219956,0.01909395931767056
821;785e3bf44f36762668be88c0b88be87f;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.9173911538350915,0.8302583812135025,0.715609735220195,0.6071155553530022,0.5200168321536355,0.45700896324572726,0.41599103415930105,0.39422963578661097
822;204fc238bfe14f401b66429de694e603;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.08260884616490853,0.16974161878649738,0.28439026477980495,0.3928844446469978,0.47998316784636447,0.5429910367542726,0.584008965840699,0.605770364213389
823;ff5de6948a60946fef2b98b476bad1d2;0.41001285890987554,0.3800292770080831,0.32882681459782986,0.2613708595758362,0.18523767552493806,0.110426472452568,0.048317297038741595,0.009557292738908084;0.5994548998249014,0.5994548998249014,0.5994548998249014,0.5994548998249014,0.5994548998249014,0.5994548998249014,0.5994548998249014,0.5994548998249014
824;1119791dcec8974ed3905eff8b2cdcd5;0.44709894197883937,0.44709894197883937,0.44709894197883937,0.44709894197883937,0.44709894197883937,0.44709894197883937,0.44709894197883937,0.44709894197883937;0.2757058792283201,0.24858449483183742,0.20553326730704005,0.15433411455046245,0.102952389569784,0.05802340697663344,0.02428761731027689,0.004677607637200093
825;aa5c6c454c731506202012c5681e8593;0.02807881821645884,0.13159666550973795,0.2692753076408017,0.4011279316827136,0.5080982639410404,0.5861116635336142,0.6371854435028419,0.6643744261820543;0.9196552890161911,0.9196552890161911,0.9196552890161911,0.9196552890161911,0.9196552890161911,0.9196552890161911,0.9196552890161911,0.9196552890161911
826;3b4f5c345591c44c1498934c10ff0171;0.8849485808309336,0.8849485808309336,0.8849485808309336,0.8849485808309336,0.8849485808309336,0.8849485808309336,0.8849485808309336,0.8849485808309336;0.0389007729100929,0.17700934739445778,0.3487010473234892,0.5015444575911335,0.6180149248842393,0.6990394442809588,0.7503988922906806,0.7772166955587685
827;c2ac7d97ecce33f77f1dc2ef8ce3c439;0.8731665479124958,0.8073741855833108,0.7032185032552162,0.5797954739138489,0.4564159944573677,0.34892590024576964,0.2684558622087648,0.2217747037696565;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
828;36d259cb925a3cec60ce65ebb32a13ea;0.12683345208750418,0.1926258144166891,0.2967814967447837,0.4202045260861511,0.5435840055426322,0.6510740997542303,0.7315441377912351,0.7782252962303434;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
829;612123f77e412e40e69911632c872cd3;0.7109368735412797,0.6837801247068339,0.6360457637765409,0.570397633713269,0.4922540049181703,0.4109247255039078,0.3396905039012095,0.29340616579625395;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
830;7ad1ec454a0538ccc48d085947877683;0.2890631264587202,0.316219875293166,0.363954236223459,0.4296023662867308,0.5077459950818297,0.5890752744960922,0.6603094960987904,0.7065938342037461;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
831;a6aab778e0b688f645cc01e9de20d415;0.014325182781162212,0.06950538980032203,0.1492223245588966,0.23328496931524983,0.3078492280120821,0.36628383035722056,0.4065722693640633,0.42871836631066657;0.7871543131229856,0.7871543131229856,0.7871543131229856,0.7871543131229856,0.7871543131229856,0.7871543131229856,0.7871543131229856,0.7871543131229856
832;46b742685311781a49dc81e7c0b460a8;0.49329658857061937,0.47925532700381446,0.45640380770888245,0.4282879377638729,0.3989898203920397,0.37243299378325956,0.351888144205868,0.33969855994807463;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
833;756a9acc931854f0a5c595563976ba75;0.5067034114293805,0.5207446729961854,0.5435961922911176,0.5717120622361269,0.6010101796079602,0.6275670062167402,0.648111855794132,0.6603014400519254;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
834;93e443083c89bbac72326e0b575cb840;0.8556270370449267,0.8556270370449267,0.8556270370449267,0.8556270370449267,0.8556270370449267,0.8556270370449267,0.8556270370449267,0.8556270370449267;0.03261453747310407,0.1486624506641233,0.293491233872477,0.4229479998935862,0.521932543102024,0.5909645027153647,0.6347953889272638,0.6577047102033794
835;3e9c32c242de6f699512b8e666306eca;0.4635830076248804,0.4268838634899928,0.37458497408275465,0.32033560144881806,0.2729713778223453,0.2363386887360954,0.21132621919138472,0.197661099174168;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
836;7ec1534d59fd0ed1a7b9894711009e57;0.5364169923751194,0.573116136510007,0.6254150259172453,0.6796643985511819,0.7270286221776544,0.7636613112639046,0.7886737808086152,0.8023389008258318;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
837;549123f0ea1e1ffa272edbc44a4c30fd;0.6758836782609703,0.656342834361248,0.6194321253267155,0.5625332556381561,0.48347750506089987,0.3843441244487051,0.27878570112822043,0.1980047227158347;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
838;e746c87200c1bde69e6b716e7b1a6d82;0.32411632173902943,0.34365716563875204,0.38056787467328435,0.4374667443618437,0.5165224949391001,0.6156558755512949,0.7212142988717796,0.8019952772841651;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
839;939421d6eb7accb6a22966254705af61;0.7584532549437198,0.7584532549437198,0.7584532549437198,0.7584532549437198,0.7584532549437198,0.7584532549437198,0.7584532549437198,0.7584532549437198;0.5343433914852732,0.47909311162732704,0.3926456221881116,0.2917913656283312,0.19265012206863377,0.10761138964635727,0.044745644149025064,0.008584579304202157
840;5424d0597f325d7bba3576a4fd261fac;0.4618020560370891,0.4618020560370891,0.4618020560370891,0.4618020560370891,0.4618020560370891,0.4618020560370891,0.4618020560370891,0.4618020560370891;0.4275856069487407,0.4050969489657403,0.364299194604379,0.3053856390673215,0.2306533363049161,0.1469913531564578,0.06822609128993311,0.01402745957432163
841;68f64fd586f93687fff4d582de062b88;0.4084169636946728,0.35667334385342647,0.28729803500649775,0.22025554788140592,0.16542595533184454,0.1251881820083119,0.09872993563780331,0.0846075204568076;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
842;36dae9a464fd47c0fa03f9d26e511c79;0.591583036305327,0.6433266561465734,0.7127019649935021,0.7797444521185941,0.8345740446681554,0.874811817991688,0.9012700643621966,0.9153924795431924;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
843;7c18c08032f9d51eb8e9e7ac28f9ec38;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6770212643787915,0.6587563701582181,0.6303143405347803,0.5973406548689589,0.5651435801564784,0.5376958669231834,0.5175046269180693,0.5059285898453146
